Longitude,Latitude,Name,Street,City,Zip,State
-81.730744,29.983656,Penney Retirement Community,Highway 16 West,Penney Farms,32079,FL
-87.286611,30.439024,Osceola Municipal Golf Course,300 Tonawanda Dr,Pensacola,32506,FL
-87.262098,30.387377,Pensacola Country Club,1500 Bayshore Dr,Pensacola,32507,FL
-87.301821,30.347967,A C Read Golf Club,Naval Air Station,Pensacola,32508,FL
-87.335014,30.461889,Saufley Golf Course Netpmsa,2424 Saufley Field Road,Netpmsa,sacola,FL
-87.283016,30.457458,Carriage Hills Golf Club,5555 Esperanto Dr,Pensacola,32526,FL
-87.275554,30.475736,Marcus Pointe Golf Club,2500 Oak Pointe Dr,Pensacola,32505,FL
-87.421968,30.328419,Perdido Bay Golf Club,1 Doug Ford Dr,Pensacola,32507,FL
-87.236289,30.542993,Scenic Hills Country Club,8891 Burning Tree Rd,Pensacola,32514,FL
-83.615488,30.052224,Perry Golf & Country Club,4991 Golf Course Road,Perry,32348,FL
-82.691948,27.858229,Mainlands Golf Club,9445 Mainlands Blvd W,Pinellas Park,33782,FL
-82.260699,26.83787,Coral Creek Club,13111 Gasparilla Rd,Placida,33946,FL
-82.119731,28.047389,The Meadows At Countrywood,723 E Sam Allen Rd,Plant City,33565,FL
-82.127707,28.049917,Golden Lakes Golf Course,745 Arbor Estates Way,Plant City,33565,FL
-82.153427,27.992279,Walden Lake Golf & Country Club,2001 Clubhouse Dr,Plant City,33566,FL
-80.241951,26.119713,Plantation Preserve Golf Course,7050 W Broward Blvd,Plantation,33317,FL
-80.206224,26.116017,Fort Lauderdale Country Club,415 E Country Club Cir,Plantation,33317,FL
-80.318123,26.124834,Lago Mar Country Club,500 NW 127th Ave,Plantation,33325,FL
-80.270973,26.120675,Jacaranda Golf Club,9200 W Broward Blvd,Plantation,33324,FL
-81.480791,28.135637,Stonegate Golf Club,404 Village Dr,Poinciana,34759,FL
-80.105912,26.23729,Pompano Beach Golf Course,1801 NE 6th St,Pompano Beach,33060,FL
-80.126251,26.266338,Leisureville Community Association,2921 W Golf Blvd,Pompano Beach,33064,FL
-80.141798,26.278455,Crystal Lake Country Club,3800 Crystal Lake Dr,Pompano Beach,33064,FL
-80.156757,26.224885,Palm Aire Country Club & Resort,2600 N Palm Aire Dr,Pompano Beach,33069,FL
-85.939132,30.525659,Sandy Pines Golf Course,655 Golf Club Circle,Ponce de Leon,32455,FL
-80.940624,29.102424,Harbour Village Golf & Yacht Club,4620 S Atlantic Ave,Ponce Inlet,32127,FL
-81.369175,30.188439,Sawgrass Country Club,10034 Golf Club Dr,Ponte Vedra Beach,32082,FL
-81.375535,30.163619,The Plantation at Ponte Vedra,210 Plantation Cir,Ponte Vedra Beach,32082,FL
-81.405488,30.241942,Marsh Landing Country Club,25655 Marsh Landing Pkwy,Ponte Vedra Beach,32082,FL
-81.37889,30.242148,Ponte Vedra Club,200 Ponte Vedra Blvd,Ponte Vedra Beach,32082,FL
-81.381669,30.13524,Palm Valley Golf Club,1075 Palm Valley Rd,Ponte Vedra Beach,32082,FL
-81.392159,30.215366,Ponte Vedra Golf and Country Club At Sawgrass,254 Alta Mar Dr,Ponte Vedra Beach,32082,FL
-81.394066,30.202556,TPC at Sawgrass,110 Championship Way,Ponte Vedra Beach,32082,FL
-82.238737,26.932469,Duffy's Golf Center,12455 McCall Rd,Port Charlotte,33981,FL
-82.046657,27.004764,Kings Gate Golf Club,24000 Rampart Blvd,Port Charlotte,33980,FL
-82.055584,27.002334,Maple Leaf Golf and Country Club,2100 Kings Hwy,Port Charlotte,33980,FL
-82.079334,26.99224,Port Charlotte Golf Club,22400 Gleneagles Ter,Port Charlotte,33952,FL
-82.207987,26.987627,Riverwood Golf Club,4100 Riverwood Dr,Port Charlotte,33953,FL
-81.023681,29.065467,The Golf Club At Cypress Head,6231 Palm Vista St,Port Orange,32128,FL
-81.046628,29.099632,Crane Lakes Golf & Country Club,1790 Crane Lakes Blvd,Port Orange,32128,FL
-81.047575,29.07572,Spruce Creek Country Club,1900 Country Club Dr,Port Orange,32128,FL
-85.297041,29.752033,Saint Josephs Bay Country Club,700 Country Club Rd,Port Saint Joe,32456,FL
-80.301906,27.26428,The Saints At Port St Lucie,2601 SE Morningside Blvd,Port Saint Lucie,34952,FL
-80.408698,27.306615,Nicholas Golf Course,138 SW Peacock Blvd # 20,207,rt Saint Lucie,FL
-80.4291,27.334955,The Legacy Golf & Tennis Club,9000 Country Club Dr,Port Saint Lucie,34986,FL
-80.299617,27.244554,Santa Lucia River Club,3325 SE Ballantrae Blvd N,Port Saint Lucie,34952,FL
-80.295316,27.306002,Spanish Lakes Golf Village,100 W Caribbean,Port Saint Lucie,34952,FL
-80.309627,27.318618,Spanish Lakes I,1 Silver Oak Dr,Port Saint Lucie,34952,FL
-80.391204,27.307219,The PGA Country Club,951 SW Country Club Dr,Port Saint Lucie,34986,FL
-80.338075,27.485075,The Tesoro Club,2000 SE Via Tesoro,Port Saint Lucie,34984,FL
-80.314625,27.244598,Club Med Sandpiper,4500 SE Morningside Blvd,Port Saint Lucie,34952,FL
-80.429135,27.30974,PGA Golf Club in PGA Village,1916 Perfect Dr,Port Saint Lucie,34986,FL
-80.289551,27.315618,Savanna Golf Club,3490 Crabapple Dr,Port Saint Lucie,34952,FL
-80.36674,27.358214,St. James Golf Club,7900 Selvitz Rd,Port Saint Lucie,34983,FL
-82.072643,26.905121,Saint Andrews South Golf Club,1901 Deborah Dr,Punta Gorda,33950,FL
-82.030448,26.888706,Twin Isles Country Club,301 Madrid Blvd,Punta Gorda,33950,FL
-81.993663,26.88479,Blue Heron Pines Golf Course,29201 Jones Loop Rd,Punta Gorda,33950,FL
-82.045179,26.770289,Burnt Store Marina & Country Club,24315 Vincent Ave,Punta Gorda,33955,FL
-82.013979,27.009655,Deep Creek Golf Club,1260 San Cristobal Ave,Punta Gorda,33983,FL
-82.042954,27.027126,Kings Island Golf Club,175 Kings Hwy,Punta Gorda,33983,FL
-82.019975,26.877505,Seminole Lakes Country Club,26200 Stillwater Cir,Punta Gorda,33955,FL
-82.027624,26.818143,Tern Bay Golf and Country Club,14381 Burnt Store Rd,Punta Gorda,33955,FL
-84.625588,30.617368,The Golf Club of Quincy,2291 Solomon Dairy Road,Quincy,32351,FL
-81.589569,28.26985,Reunion Resort and Club of Orlando,7599 Gathering Dr,Reunion,34747,FL
-82.174674,28.518868,Whispering Oaks Country Club,34450 Whispering Oaks Blvd,Ridge Manor,33523,FL
-81.197909,27.76975,Westgate River Ranch Resort,3600 River Ranch Blvd,River Ranch,33867,FL
-82.318081,27.797216,Summerfield Crossing Golf Club,13050 Summerfield Blvd,Riverview,33569,FL
-80.74309,28.335661,Rockledge Country Club,1591 Fiske Blvd,Rockledge,32955,FL
-80.733029,28.291904,Turtle Creek Golf Club,1279 Admiralty Blvd,Rockledge,32955,FL
-82.261053,26.888103,Long Marsh Golf Club,20 White Marsh Rd,Rotonda West,33947,FL
-82.279343,26.907639,Pinemoor Golf Club,80 Clubhouse Rd,Rotonda West,33947,FL
-82.292981,26.882647,Rotonda Golf & Country Club Hils Course,100 Rotonda Cir,Rotonda West,33947,FL
-82.287152,26.863023,Rotonda Golf & Country Club,4055 Cape Haze Dr,Rotonda West,33947,FL
-82.291494,26.900243,Rotonda Golf & Country Club The Palms Course,266 Rotonda Cir,Rotonda West,33947,FL
-80.23588,26.712731,The Links At Madison Green,2001 Crestwood Blvd N,Royal Palm Beach,33411,FL
-80.226959,26.716912,Village Golf Club,122 Country Club Dr,Royal Palm Beach,33411,FL
-82.380331,27.726251,The Golf Club of Cypress Creek,1011 Cypress Village Blvd,Ruskin,33573,FL
-82.454999,27.683042,The Riverside Golf Club,1 Pier Dr,Ruskin,33570,FL
-81.280195,29.838924,Marsh Creek Country Club,169 Marshside Dr,Saint Augustine,32080,FL
-81.391246,30.013914,The Palencia Club,600 Palencia Club Dr,Saint Augustine,32095,FL
-81.548024,30.046848,Golf Club At South Hampton,315 S Hampton Club Way,Saint Augustine,32092,FL
-81.518597,29.959727,King and Bear Golf Course/World Golf Village,1 King and Bear Dr,Saint Augustine,32092,FL
-81.352553,29.906983,Royal St. Augustine Golf and Country Club,301 Royal Saint Augustine Pkwy,Saint Augustine,32084,FL
-81.471166,29.991892,Slammer and Squire Golf Course/World Golf Village,2 World Golf Pl,Saint Augustine,32092,FL
-81.310752,29.792638,St. Augustine Shores Golf Course,707 Shores Blvd,Saint Augustine,32086,FL
-81.508385,30.055295,St. Johns Golf and Country Club,205 Saint Johns Golf Dr,Saint Augustine,32092,FL
-81.277692,28.208229,Royal St. Cloud Golf Links,5310 Michigan Ave,Saint Cloud,34772,FL
-82.257283,28.335448,Abbey Course At Saint Leo University,33640 State Road 52 West,Saint Leo,33574,FL
-82.624192,27.828656,Mangrove Bay Golf Course,875 62nd Ave NE,Saint Petersburg,33702,FL
-82.685501,27.748248,Twin Brooks Golf Course,3800 22nd Ave S,Saint Petersburg,33711,FL
-82.715384,27.713994,Isla Del Sol Yacht & Country Club,6000 Sun Blvd,Saint Petersburg,33715,FL
-82.659384,27.731033,St. Petersburg Country Club,2000 Country Club Way S,Saint Petersburg,33712,FL
-82.620653,27.796642,Renaissance Vinoy Resort,600 Snell Isle Blvd NE,Saint Petersburg,33704,FL
-82.329806,28.312333,Tampa Bay Golf & Country Club,10641 Old Tampa Bay Dr,San Antonio,33576,FL
-81.306819,28.786966,Mayfair Country Club,3536 Country Club Rd,Sanford,32771,FL
-82.169976,26.48805,The Sanctuary Golf Club,2801 Wulfert Rd,Sanibel,33957,FL
-82.048492,26.437137,Beachview Golf Club,1100 Par View Dr,Sanibel,33957,FL
-82.039599,26.452862,The Dunes Golf & Tennis Club,949 Sand Castle Rd,Sanibel,33957,FL
-86.242677,30.360543,Santa Rosa Golf & Beach Club,334 Golf Club Dr,Santa Rosa Beach,32459,FL
-82.487685,27.350903,Bobby Jones Golf Complex,1000 Circus Blvd,Sarasota,34232,FL
-82.419298,27.29083,Bent Tree Country Club Inc,4700 Bent Tree Blvd,Sarasota,34241,FL
-82.396748,27.267889,Gator Creek Golf Club Inc,9000 Gator Creek Dr,Sarasota,34241,FL
-82.404377,27.284312,Heritage Oaks Golf & Country Club,4800 Chase Oaks Dr,Sarasota,34241,FL
-82.416351,27.305366,Laurel Oak Country Club,2700 Gary Player Blvd,Sarasota,34240,FL
-82.395918,27.28151,Misty Creek Country Club,8954 Misty Creek Dr,Sarasota,34241,FL
-82.490885,27.404752,Palm Aire Country Club of Sarasota,5601 Country Club Way,Sarasota,34243,FL
-82.393675,27.332916,The Founders Club,3800 Golf Hall Dr,Sarasota,34240,FL
-82.481431,27.356209,The Meadows Country Club,3101 Longmeadow,Sarasota,34235,FL
-82.480385,27.24517,TPC at Prestancia,4409 Tournament Players Clb Dr,Sarasota,34238,FL
-82.50663,27.255057,Gulf Gate Golf Club,2550 Bispham Rd,Sarasota,34231,FL
-82.315017,27.31701,Oak Ford Golf Club,1552 Palm View Rd,Sarasota,34240,FL
-82.546643,27.402618,Suncoast Golf Center,7741 15th St E,Sarasota,34243,FL
-82.514124,27.372512,Rolling Green Golf Course,4501 N Tuttle Ave,Sarasota,34234,FL
-82.423299,27.318635,Sarasota Golf Club,7280 N Leewynn Dr,Sarasota,34240,FL
-82.435249,27.250906,Serenoa Golf Club,6773 Serenoa Dr,Sarasota,34241,FL
-82.47635,27.220986,Stoneybrook Golf & Country Club,8801 Stoneybrook Blvd,Sarasota,34238,FL
-82.416459,27.341744,Tatum Ridge Golf Links,421 Tatum Rd N,Sarasota,34240,FL
-82.481431,27.356209,The Meadows Country Club,3101 Longmeadow,Sarasota,34235,FL
-82.499274,27.302139,Village Green Golf Club of Sarasota,3500 Pembrook Dr,Sarasota,34239,FL
-80.486754,27.810387,Sebastian Municipal Golf Course,101 Airport Dr E,Sebastian,32958,FL
-81.46765,27.471,Sebring Golf Club,3118 Golfview Rd,Sebring,33875,FL
-81.322864,27.456782,Bobcat Run,200 Healthy Way,Sebring,33876,FL
-81.506616,27.477641,Golf Hammock Country Club Inc,2222 Golf Hammock Dr,Sebring,33872,FL
-81.479306,27.463601,Harder Hall Country Club,3201 Golfview Rd,Sebring,33875,FL
-81.46661,27.455323,Harder Hall Exec Golf Course,101 Dozier Avenue,Sebring,33875,FL
-81.484007,27.518851,Sebring Lakeside Golf Resort,1067 Lake Sebring Dr,Sebring,33870,FL
-81.320154,27.439479,Spring Lake Golf Resort,100 Clubhouse Ln,Sebring,33876,FL
-81.519322,27.533462,Sun 'n Lake Golf & Country Club,5223 Sun N Lake Blvd,Sebring,33872,FL
-81.523431,27.448714,The Country Club of Sebring,4800 Haw Branch Rd,Sebring,33875,FL
-82.802397,27.832303,Tides Golf Club,11832 66th Ave,Seminole,33772,FL
-82.762205,27.827886,Seminole Lake Country Club,6100 Augusta Blvd,Seminole,33777,FL
-86.552703,30.438304,Shalimar Pointe Golf and Country Club,302 Country Club Rd,Shalimar,32579,FL
-81.527838,28.827805,Red Tail Golf Club,26026 Member Ln,Sorrento,32776,FL
-81.560106,28.850487,Eagle Dunes Golf Club,24000 Marbella Dr,Sorrento,32776,FL
-82.609231,28.465946,Timber Pines Golf Course,6872 Timber Pines Blvd,Spring Hill,34606,FL
-82.55821,28.497807,Oak Hills Country Club,10059 Northcliffe Blvd,Spring Hill,34608,FL
-82.543521,28.44262,Seven Hills Golfers Club,10599 Fairchild Rd,Spring Hill,34608,FL
-82.526279,28.463115,Spring Hill Golf & Country Club,12079 Coronado Dr,Spring Hill,34609,FL
-82.083981,29.93862,Starke Golf & Country Club,State Rd 230,Starke,32091,FL
-81.932338,27.6778,Streamsong Resort,3000 Dunes Pass,Streamsong,33834,FL
-80.204681,27.180052,Martin County Golf & Country Club,2000 SE Saint Lucie Blvd,Stuart,34996,FL
-80.18035,27.123901,Mariner Sands Country Club,6490 SE Mariner Sands Dr,Stuart,34997,FL
-80.257027,27.179461,Monterey Yacht & Country Club,1991 SW Palm City Rd,Stuart,34994,FL
-80.159422,27.178758,Sailfish Point Golf Club Inc,2203 SE Sailfish Point Blvd,Stuart,34996,FL
-80.236125,27.157739,Willoughby Golf Club,3001 SE Doubleton Dr,Stuart,34997,FL
-80.200725,27.157988,Yacht & Country Club,3883 SE Fairway E,Stuart,34997,FL
-80.172769,27.147749,Miles Grant Country Club,5105 SE Miles Grant Rd,Stuart,34997,FL
-80.182577,27.211191,Ocean Club At the Hutchinson Island Beach Resort a,555 NE Ocean Blvd,Stuart,34996,FL
-80.208682,27.128057,Champions Club At Summerfield,3400 SE Summerfield Way,Stuart,34997,FL
-80.276109,27.227813,Pine Lakes Golf Club,1827 NW Pine Lake Dr,Stuart,34994,FL
-80.269508,27.095561,The Florida Club,9005 Old Royal Dr,Stuart,34997,FL
-81.998292,29.020943,Eagle Ridge At Spruce Creek Country Club,13605 SE 93rd Ave,Summerfield,34491,FL
-81.961633,28.966463,Stonecrest Golf Club,11560 SE 176th Place Rd,Summerfield,34491,FL
-81.974661,28.968953,The Links of Spruce Creek,17400 S US Highway 441,Summerfield,34491,FL
-82.061373,28.758054,Shady Brook Golf & RV,178 N US Highway 301,Sumterville,33585,FL
-82.344083,27.731213,Caloosa Greens Golf Club,2115 Caloosa Blvd,Sun City Center,33573,FL
-82.344055,27.736689,Caloosa Greens Executive Golf Course,2205 Del Webb Blvd,Sun City Center,33573,FL
-82.372602,27.702208,Falcon Watch Golf Club,1000 Kings Blvd.,Sun City Center,33573,FL
-82.364291,27.7103,Kings Point Executive Golf Course,202 Cambridge Trl,Sun City Center,33573,FL
-82.354607,27.717383,North Lakes Golf Course,1225 N Pebble Beach Blvd,Sun City Center,33573,FL
-82.366878,27.693757,Scepter Golf Club,1226 Newport Loop,Sun City Center,33573,FL
-82.351055,27.693484,The Club Renaissance,2121 S Pebble Beach Blvd,Sun City Center,33573,FL
-82.366991,27.716432,Freedom Fairways,3940 Upper Creek Dr,Sun City Center,33573,FL
-82.348905,27.706441,Sandpiper Golf Club,1702 S Pebble Beach Blvd,Sun City Center,33573,FL
-85.571967,30.569985,Sunny Hills Golf & Country Club,3634 Country Club Blvd,Sunny Hills,32428,FL
-80.258323,26.171327,Springtree Golf Club,8150 Springtree Dr,Sunrise,33351,FL
-80.274319,26.160617,Sunrise Lakes Phase III,9361 Sunrise Lakes Blvd,Sunrise,33322,FL
-80.284117,26.160265,Sunrise Lakes Phase IV Golf Course,10102 Sunrise Lakes Blvd,Sunrise,33322,FL
-80.244992,26.159156,Sunrise Country Club,7400 NW 24th Pl,Sunrise,33313,FL
-84.250691,30.41968,Hilaman Park Golf Club,2737 Blairstone Rd,Tallahassee,32301,FL
-84.296956,30.405069,Jake Gaither Golf Course,801 Tanner Dr,Tallahassee,32305,FL
-84.276188,30.427131,Capital City Country Club,1601 Golf Terrace Dr,Tallahassee,32301,FL
-84.224062,30.597464,Golden Eagle Country Club,3700 Golden Eagle Dr E,Tallahassee,32312,FL
-84.213004,30.521456,Killearn Golf & Country Club,100 Tyron Cir,Tallahassee,32309,FL
-84.165846,30.482344,Cross Creek Golf Club & Dr Rg,6701 Mahan Dr,Tallahassee,32308,FL
-84.31422,30.416616,Seminole Golf Course,2550 Pottsdamer St,Tallahassee,32310,FL
-84.218717,30.394482,Southwood Golf Club,3750 Grove Park Dr,Tallahassee,32311,FL
-84.264126,30.571213,The Golf Club At Summerbrooke,7505 Preservation Rd,Tallahassee,32312,FL
-80.229924,26.182257,Woodlands Country Club,4600 Woodlands Blvd,Tamarac,33319,FL
-80.26824,26.205589,Colony West Country Club,6800 NW 88th Ave,Tamarac,33321,FL
-80.258632,26.221619,Woodmont Country Club Inc,7801 NW 80th Ave,Tamarac,33321,FL
-82.472464,28.052036,Babe Zaharias Golf Course,11412 Forest Hills Dr,Tampa,33612,FL
-82.558633,27.979767,Rocky Point Golf Course,4151 Dana Shores Dr,Tampa,33634,FL
-82.426256,28.019884,Rogers Park Golf Course,7911 N 30th St,Tampa,33610,FL
-82.388281,28.096179,Tampa Palms Golf & Country Club,5811 Tampa Palms Blvd,Tampa,33647,FL
-82.469569,28.110364,Avila Golf & Country Club,943 Guisando de Avila,Tampa,33613,FL
-82.51322,28.073542,Emerald Greens Golf and Country Club At Carrollwoo,13941 Clubhouse Dr,Tampa,33618,FL
-82.348871,28.137556,Hunter's Green Country Club,18101 Longwater Run Dr,Tampa,33647,FL
-82.594986,28.078563,Old Memorial Golf Club,13600 National Golf Dr,Tampa,33626,FL
-82.493573,27.929199,Palma Ceia Golf & Country Club,1601 S MacDill Ave,Tampa,33629,FL
-82.611254,28.034623,Countryway Golf Course,11111 W Waters Ave,Tampa,33635,FL
-82.297723,28.147649,Heritage Isles Golf and Country Club,10630 Plantation Bay Dr,Tampa,33647,FL
-82.520091,28.09959,Northdale Golf & Tennis Club,4417 Northdale Blvd,Tampa,33624,FL
-82.351203,28.15396,Pebble Creek Golf Club,10550 Regents Park Dr,Tampa,33647,FL
-82.369639,28.032952,Terrace Hill Golf Club,7740 Temple Terrace Hwy,Tampa,33637,FL
-82.409809,28.072854,The Claw At USF,13801 N 46th St,Tampa,33613,FL
-82.616595,28.047786,Westchase Golf Club,11602 Westchase Golf Dr,Tampa,33626,FL
-82.758623,28.133749,Tarpon Springs Golf Course,1310 S Pinellas Ave,Tarpon Springs,34689,FL
-82.708609,28.158744,Cypress Run Golf Club Inc,2669 Saint Andrews Blvd,Tarpon Springs,34688,FL
-82.699031,28.143319,Wentworth Golf Club,2990 Wentworth Way,Tarpon Springs,34688,FL
-82.688616,28.15987,Crescent Oaks Country Club,3300 Crescent Oaks Blvd,Tarpon Springs,34688,FL
-81.75872,28.802249,Bay Tree Golf Course,129 Juniper Way,Tavares,32778,FL
-81.753796,28.765262,Fisherman's Cove Golf & Marina,29115 N Eichelberger Rd,Tavares,32778,FL
-82.384732,28.036571,Temple Terrace Golf & Country Club,200 Inverness Ave,Temple Terrace,33617,FL
-80.130229,26.97786,Riverbend Golf Club,9300 SE Riverfront Ter,Tequesta,33469,FL
-80.094114,26.988028,Jupiter Hills Club,11800 SE Hill Club Ter,Tequesta,33469,FL
-80.109496,26.967267,Tequesta Country Club,201 Country Club Dr,Tequesta,33469,FL
-80.125456,26.983345,The Little Club,9601 SE Little Club Way N,Tequesta,33469,FL
-80.117399,26.976144,Turtle Creek Club,2 Club Cir,Tequesta,33469,FL
-81.993607,28.910224,Palmer Legends Country Club,1645 Palmer Way,The Villages,32162,FL
-82.006493,28.949373,Glenview Championship Country Club,3190 Glenview Rd,The Villages,32162,FL
-81.963699,28.944251,Hacienda Hills Golf & Country Club,1200 N Morse Blvd,The Villages,32159,FL
-81.946359,28.95165,Orange Blossom Hills Golf & Country Club,1 Water Tower Cir,The Villages,32159,FL
-82.013052,28.971629,Nancy Lopez Legacy Golf & Country Club,8455 SE 172nd Legacy Ln,The Villages,32162,FL
-81.970252,28.934955,Tierra Del Sol Golf & Country Club,806 San Marino Dr,The Villages,32159,FL
-80.810425,28.578369,La Cita Country Club,777 Country Club Dr,Titusville,32780,FL
-80.827683,28.577136,Royal Oak Golf Club,2150 Country Club Dr,Titusville,32780,FL
-80.867079,28.654657,Sherwood Golf Club,4335 London Town Rd,Titusville,32796,FL
-80.864314,28.523896,The Great Outdoors Golf & Country Club,137 Plantation Dr,Titusville,32780,FL
-80.839574,28.655836,Willow Lakes RV and Golf Resort,2852 N US Highway 1,Titusville,32796,FL
